fips,county_name,state_name,category,topic_area,year,variable_name,value
1091,Marengo County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,4
1091,Marengo County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,4
1091,Marengo County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,1
1091,Marengo County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,2
1091,Marengo County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,5.5
1091,Marengo County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,2.064516129
1093,Marion County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1093,Marion County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,0
1093,Marion County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,0
1093,Marion County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,0
1093,Marion County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,1
1093,Marion County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,7.9
1093,Marion County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,0.067039855
1095,Marshall County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1095,Marshall County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,6
1095,Marshall County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,6
1095,Marshall County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,6
1095,Marshall County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,3
1095,Marshall County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,8
1095,Marshall County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,3.94566082
1095,Marshall County,Alabama,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.031397831
1097,Mobile County,Alabama,Food Access,Food Insecurity,2018,food_banks,1
1097,Mobile County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,21
1097,Mobile County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,45
1097,Mobile County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,21
1097,Mobile County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,15
1097,Mobile County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,6.4
1097,Mobile County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,1.560556099
1097,Mobile County,Alabama,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.420335544
1099,Monroe County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1099,Monroe County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,3
1099,Monroe County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,3
1099,Monroe County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,0
1099,Monroe County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,4
1099,Monroe County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,5
1099,Monroe County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,4.454447414
1101,Montgomery County,Alabama,Food Access,Food Insecurity,2018,food_banks,1
1101,Montgomery County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,18
1101,Montgomery County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,37
1101,Montgomery County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,16
1101,Montgomery County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,23
1101,Montgomery County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,5.5
1101,Montgomery County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,0.216196183
1103,Morgan County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1103,Morgan County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,3
1103,Morgan County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,6
1103,Morgan County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,3
1103,Morgan County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,4
1103,Morgan County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,7.9
1103,Morgan County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,1.052029154
1103,Morgan County,Alabama,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.109411032
1105,Perry County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1105,Perry County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,3
1105,Perry County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,3
1105,Perry County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,0
1105,Perry County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,2
1105,Perry County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,4.9
1105,Perry County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,2.141556912
1107,Pickens County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1107,Pickens County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,0
1107,Pickens County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,0
1107,Pickens County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,0
1107,Pickens County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,3
1107,Pickens County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,7.1
1109,Pike County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1109,Pike County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,1
1109,Pike County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,1
1109,Pike County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,1
1109,Pike County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,1
1109,Pike County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,6.2
1109,Pike County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,1.022033847
1111,Randolph County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1111,Randolph County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,2
1111,Randolph County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,2
1111,Randolph County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,0
1111,Randolph County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,1
1111,Randolph County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,7.2
1111,Randolph County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,2.911336568
1111,Randolph County,Alabama,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.543890604
1113,Russell County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1113,Russell County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,2
1113,Russell County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,5
1113,Russell County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,1
1113,Russell County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,6
1113,Russell County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,6.6
1113,Russell County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,3.488474012
1113,Russell County,Alabama,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.280480323
1115,St. Clair County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1115,St. Clair County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,0
1115,St. Clair County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,0
1115,St. Clair County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,0
1115,St. Clair County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,1
1115,St. Clair County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
1115,St. Clair County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,1.315207655
1117,Shelby County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1117,Shelby County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,1
1117,Shelby County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,3
1117,Shelby County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,1
1117,Shelby County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,1
1117,Shelby County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
1117,Shelby County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,1.357646123
1119,Sumter County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1119,Sumter County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,1
1119,Sumter County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,1
1119,Sumter County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,0
1119,Sumter County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,3
1119,Sumter County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,4.6
1119,Sumter County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,0.394104201
1121,Talladega County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1121,Talladega County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,5
1121,Talladega County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,6
1121,Talladega County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,5
1121,Talladega County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,9
1121,Talladega County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,7
1121,Talladega County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,1.598701055
1121,Talladega County,Alabama,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.199025792
1123,Tallapoosa County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1123,Tallapoosa County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,1
1123,Tallapoosa County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,1
1123,Tallapoosa County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,1
1123,Tallapoosa County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,6
1123,Tallapoosa County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,7.2
1123,Tallapoosa County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,1.671541997
1125,Tuscaloosa County,Alabama,Food Access,Food Insecurity,2018,food_banks,1
1125,Tuscaloosa County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,4
1125,Tuscaloosa County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,18
1125,Tuscaloosa County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,4
1125,Tuscaloosa County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,5
1125,Tuscaloosa County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,7.1
1125,Tuscaloosa County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,0.505266805
1125,Tuscaloosa County,Alabama,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.00962413
1127,Walker County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1127,Walker County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,2
1127,Walker County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,2
1127,Walker County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,2
1127,Walker County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,4
1127,Walker County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,7.5
1127,Walker County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,0.749320928
1129,Washington County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1129,Washington County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,1
1129,Washington County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,1
1129,Washington County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,0
1129,Washington County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,0
1129,Washington County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,7.2
1129,Washington County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,1.572802613
1129,Washington County,Alabama,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,38.17070958
1131,Wilcox County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1131,Wilcox County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,3
1131,Wilcox County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,3
1131,Wilcox County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,0
1131,Wilcox County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,3
1131,Wilcox County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,2.5
1131,Wilcox County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,0.466461424
1133,Winston County,Alabama,Food Access,Food Insecurity,2018,food_banks,0
1133,Winston County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and10,1
1133,Winston County,Alabama,Food Access,Food Insecurity,2019,food_desert_half_and10,1
1133,Winston County,Alabama,Food Access,Food Insecurity,2019,food_desert_1and20,0
1133,Winston County,Alabama,Food Access,Food Insecurity,2019,food_desert_vehicle,3
1133,Winston County,Alabama,Community Characteristics,Population,2020,rwj_food_environment_index,8
1133,Winston County,Alabama,Food Retail,General DTC,2017,direct_sales_per_capita,0.463704578
2013,Aleutians East Borough,Alaska,Food Access,Food Insecurity,2018,food_banks,0
2013,Aleutians East Borough,Alaska,Food Access,Food Insecurity,2019,food_desert_1and10,0
2013,Aleutians East Borough,Alaska,Food Access,Food Insecurity,2019,food_desert_half_and10,0
2013,Aleutians East Borough,Alaska,Food Access,Food Insecurity,2019,food_desert_1and20,0
2013,Aleutians East Borough,Alaska,Food Access,Food Insecurity,2019,food_desert_vehicle,0
2013,Aleutians East Borough,Alaska,Community Characteristics,Population,2020,rwj_food_environment_index,5.3
2016,Aleutians West Census Area,Alaska,Food Access,Food Insecurity,2018,food_banks,0
2016,Aleutians West Census Area,Alaska,Food Access,Food Insecurity,2019,food_desert_1and10,1
2016,Aleutians West Census Area,Alaska,Food Access,Food Insecurity,2019,food_desert_half_and10,1
2016,Aleutians West Census Area,Alaska,Food Access,Food Insecurity,2019,food_desert_1and20,1
2016,Aleutians West Census Area,Alaska,Food Access,Food Insecurity,2019,food_desert_vehicle,1
2016,Aleutians West Census Area,Alaska,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
2020,Anchorage Municipality,Alaska,Food Access,Food Insecurity,2018,food_banks,1
2020,Anchorage Municipality,Alaska,Food Access,Food Insecurity,2019,food_desert_1and10,5
2020,Anchorage Municipality,Alaska,Food Access,Food Insecurity,2019,food_desert_half_and10,17
2020,Anchorage Municipality,Alaska,Food Access,Food Insecurity,2019,food_desert_1and20,5
2020,Anchorage Municipality,Alaska,Food Access,Food Insecurity,2019,food_desert_vehicle,8
2020,Anchorage Municipality,Alaska,Community Characteristics,Population,2020,rwj_food_environment_index,8
2050,Bethel Census Area,Alaska,Food Access,Food Insecurity,2018,food_banks,0
